route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4300,2,357861655,101 Rainbow Northbound,,0,356084025,12170,0,0
4300,2,357861656,101 Rainbow Northbound,,0,356084024,12169,0,0
4300,2,357861657,101 Rainbow Northbound,,0,356084996,12169,0,0
4300,2,357861658,101 Rainbow Northbound,,0,356084015,12169,0,0
4300,2,357861659,101 Rainbow Northbound,,0,356084995,12169,0,0
4300,2,357861660,101 Rainbow Northbound,,0,356084997,12169,0,0
4300,2,357861661,101 Rainbow Northbound,,0,356084020,12169,0,0
4300,2,357861662,101 Rainbow Northbound,,0,356084016,12169,0,0
4300,2,357861663,101 Rainbow Northbound,,0,356084023,12169,0,0
4300,2,357861664,101 Rainbow Northbound,,0,356084022,12169,0,0
4300,2,357861665,101 Rainbow Northbound,,0,356084996,12169,0,0
4300,2,357861666,101 Rainbow Northbound,,0,356084015,12169,0,0
4300,2,357861667,101 Rainbow Northbound,,0,356084995,12169,0,0
4300,2,357861668,101 Rainbow Northbound,,0,356084998,12169,0,0
4300,2,357861669,101 Rainbow Northbound,,0,356084997,12169,0,0
4300,2,357861670,101 Rainbow Northbound,,0,356084020,12169,0,0
4300,2,357861671,101 Rainbow Northbound,,0,356084016,12169,0,0
4300,2,357861672,101 Rainbow Northbound,,0,356084023,12169,0,0
4300,2,357861673,101 Rainbow Northbound,,0,356084022,12169,0,0
4300,2,357861674,101 Rainbow Northbound,,0,356084996,12169,0,0
4300,2,357861675,101 Rainbow Northbound,,0,356084015,12169,0,0
4300,2,357861676,101 Rainbow Northbound,,0,356084995,12169,0,0
4300,2,357861677,101 Rainbow Northbound,,0,356084998,12169,0,0
4300,2,357861678,101 Rainbow Northbound,,0,356084997,12169,0,0
4300,2,357861679,101 Rainbow Northbound,,0,356084020,12169,0,0
4300,2,357861680,101 Rainbow Northbound,,0,356084016,12169,0,0
4300,2,357861681,101 Rainbow Northbound,,0,356084023,12169,0,0
4300,2,357861682,101 Rainbow Northbound,,0,356084022,12169,0,0
4300,2,357861683,101 Rainbow Northbound,,0,356084996,12169,0,0
4300,2,357861684,101 Rainbow Northbound,,0,356084015,12169,0,0
4300,2,357861685,101 Rainbow Northbound,,0,356084995,12169,0,0
4300,2,357861686,101 Rainbow Northbound,,0,356084998,12169,0,0
4300,2,357861687,101 Rainbow Northbound,,0,356084997,12169,0,0
4300,2,357861688,101 Rainbow Northbound,,0,356084020,12169,0,0
4300,2,357861689,101 Rainbow Northbound,,0,356084016,12169,0,0
4300,2,357861690,101 Rainbow Northbound,,0,356084995,12169,0,0
4300,2,357861691,101 Rainbow Northbound,,0,356084998,12169,0,0
4300,2,357861692,101 Rainbow Northbound,,0,356084997,12169,0,0
4300,2,357861693,101 Rainbow Northbound,,0,356084016,12169,0,0
4300,2,357861694,101 Rainbow Northbound,,0,356084015,12169,0,0
4300,2,357861695,101 Rainbow Northbound,,0,356085196,12169,0,0
4300,2,357861615,101 Rainbow Southbound,,1,356084024,12172,0,0
4300,2,357861616,101 Rainbow Southbound,,1,356084015,12172,0,0
4300,2,357861617,101 Rainbow Southbound,,1,356084995,12172,0,0
4300,2,357861618,101 Rainbow Southbound,,1,356084997,12172,0,0
4300,2,357861619,101 Rainbow Southbound,,1,356084020,12172,0,0
4300,2,357861620,101 Rainbow Southbound,,1,356084016,12172,0,0
4300,2,357861621,101 Rainbow Southbound,,1,356084023,12172,0,0
4300,2,357861622,101 Rainbow Southbound,,1,356084022,12172,0,0
4300,2,357861623,101 Rainbow Southbound,,1,356084996,12172,0,0
4300,2,357861624,101 Rainbow Southbound,,1,356084015,12172,0,0
4300,2,357861625,101 Rainbow Southbound,,1,356084995,12172,0,0
4300,2,357861626,101 Rainbow Southbound,,1,356084998,12172,0,0
4300,2,357861627,101 Rainbow Southbound,,1,356084997,12172,0,0
4300,2,357861628,101 Rainbow Southbound,,1,356084020,12172,0,0
4300,2,357861629,101 Rainbow Southbound,,1,356084016,12172,0,0
4300,2,357861630,101 Rainbow Southbound,,1,356084023,12172,0,0
4300,2,357861631,101 Rainbow Southbound,,1,356084022,12172,0,0
4300,2,357861632,101 Rainbow Southbound,,1,356084996,12172,0,0
4300,2,357861633,101 Rainbow Southbound,,1,356084015,12172,0,0
4300,2,357861634,101 Rainbow Southbound,,1,356084995,12172,0,0
4300,2,357861635,101 Rainbow Southbound,,1,356084998,12172,0,0
4300,2,357861636,101 Rainbow Southbound,,1,356084997,12172,0,0
4300,2,357861637,101 Rainbow Southbound,,1,356084020,12172,0,0
4300,2,357861638,101 Rainbow Southbound,,1,356084016,12172,0,0
4300,2,357861639,101 Rainbow Southbound,,1,356084023,12172,0,0
4300,2,357861640,101 Rainbow Southbound,,1,356084022,12172,0,0
4300,2,357861641,101 Rainbow Southbound,,1,356084996,12172,0,0
4300,2,357861642,101 Rainbow Southbound,,1,356084015,12172,0,0
4300,2,357861643,101 Rainbow Southbound,,1,356084995,12172,0,0
4300,2,357861644,101 Rainbow Southbound,,1,356084998,12172,0,0
4300,2,357861645,101 Rainbow Southbound,,1,356084997,12172,0,0
4300,2,357861646,101 Rainbow Southbound,,1,356084020,12172,0,0
4300,2,357861647,101 Rainbow Southbound,,1,356084016,12172,0,0
4300,2,357861648,101 Rainbow Southbound,,1,356084995,12172,0,0
4300,2,357861649,101 Rainbow Southbound,,1,356084998,12172,0,0
4300,2,357861650,101 Rainbow Southbound,,1,356084997,12172,0,0
4300,2,357861651,101 Rainbow Southbound,,1,356084016,12172,0,0
4300,2,357861652,101 Rainbow Southbound,,1,356084015,12172,0,0
4300,2,357861653,101 Rainbow Southbound,,1,356085196,12172,0,0
4300,2,357861654,101 Rainbow Southbound,,1,356084997,12171,0,0
4301,2,357861878,102 Jones Northbound,,0,356085154,12173,0,0
4301,2,357861879,102 Jones Northbound,,0,356085153,12173,0,0
4301,2,357861880,102 Jones Northbound,,0,356085155,12173,0,0
4301,2,357861881,102 Jones Northbound,,0,356085154,12173,0,0
4301,2,357861882,102 Jones Northbound,,0,356085156,12173,0,0
4301,2,357861883,102 Jones Northbound,,0,356085157,12173,0,0
4301,2,357861884,102 Jones Northbound,,0,356085155,12173,0,0
4301,2,357861885,102 Jones Northbound,,0,356085154,12173,0,0
4301,2,357861886,102 Jones Northbound,,0,356085156,12173,0,0
4301,2,357861887,102 Jones Northbound,,0,356085157,12173,0,0
4301,2,357861888,102 Jones Northbound,,0,356085155,12173,0,0
4301,2,357861889,102 Jones Northbound,,0,356085154,12173,0,0
4301,2,357861890,102 Jones Northbound,,0,356085158,12173,0,0
4301,2,357861891,102 Jones Northbound,,0,356085156,12173,0,0
4301,2,357861892,102 Jones Northbound,,0,356085157,12173,0,0
4301,2,357861893,102 Jones Northbound,,0,356085155,12173,0,0
4301,2,357861894,102 Jones Northbound,,0,356085154,12173,0,0
4301,2,357861895,102 Jones Northbound,,0,356085158,12173,0,0
4301,2,357861896,102 Jones Northbound,,0,356085156,12173,0,0
4301,2,357861897,102 Jones Northbound,,0,356085157,12173,0,0
4301,2,357861898,102 Jones Northbound,,0,356085155,12399,0,0
4301,2,357861899,102 Jones Northbound,,0,356085154,12399,0,0
4301,2,357861900,102 Jones Northbound,,0,356085158,12399,0,0
4301,2,357861901,102 Jones Northbound,,0,356085156,12399,0,0
4301,2,357861902,102 Jones Northbound,,0,356085157,12399,0,0
4301,2,357861903,102 Jones Northbound,,0,356085155,12399,0,0
4301,2,357861904,102 Jones Northbound,,0,356085154,12399,0,0
4301,2,357861905,102 Jones Northbound,,0,356085158,12399,0,0
4301,2,357861906,102 Jones Northbound,,0,356085157,12399,0,0
4301,2,357861907,102 Jones Northbound,,0,356085369,12399,0,0
4301,2,357861908,102 Jones Northbound,,0,356085158,12399,0,0
4301,2,357861909,102 Jones Northbound,,0,356085157,12399,0,0
4301,2,357861910,102 Jones Northbound,,0,356085160,12399,0,0
4301,2,357861911,102 Jones Northbound,,0,356085157,12399,0,0
4301,2,357861912,102 Jones Northbound,,0,356085160,12174,0,0
4301,2,357861842,102 Jones Southbound,,1,356085153,12175,0,0
4301,2,357861843,102 Jones Southbound,,1,356085155,12175,0,0
4301,2,357861844,102 Jones Southbound,,1,356085154,12175,0,0
4301,2,357861845,102 Jones Southbound,,1,356085156,12175,0,0
4301,2,357861846,102 Jones Southbound,,1,356085157,12175,0,0
4301,2,357861847,102 Jones Southbound,,1,356085155,12175,0,0
4301,2,357861848,102 Jones Southbound,,1,356085154,12175,0,0
4301,2,357861849,102 Jones Southbound,,1,356085156,12175,0,0
4301,2,357861850,102 Jones Southbound,,1,356085157,12175,0,0
4301,2,357861851,102 Jones Southbound,,1,356085155,12175,0,0
4301,2,357861852,102 Jones Southbound,,1,356085154,12175,0,0
4301,2,357861853,102 Jones Southbound,,1,356085158,12175,0,0
4301,2,357861854,102 Jones Southbound,,1,356085156,12175,0,0
4301,2,357861855,102 Jones Southbound,,1,356085157,12175,0,0
4301,2,357861856,102 Jones Southbound,,1,356085155,12175,0,0
4301,2,357861857,102 Jones Southbound,,1,356085154,12175,0,0
4301,2,357861858,102 Jones Southbound,,1,356085158,12175,0,0
4301,2,357861859,102 Jones Southbound,,1,356085156,12175,0,0
4301,2,357861860,102 Jones Southbound,,1,356085157,12175,0,0
4301,2,357861861,102 Jones Southbound,,1,356085155,12400,0,0
4301,2,357861862,102 Jones Southbound,,1,356085154,12400,0,0
4301,2,357861863,102 Jones Southbound,,1,356085158,12400,0,0
4301,2,357861864,102 Jones Southbound,,1,356085156,12400,0,0
4301,2,357861865,102 Jones Southbound,,1,356085157,12400,0,0
4301,2,357861866,102 Jones Southbound,,1,356085155,12400,0,0
4301,2,357861867,102 Jones Southbound,,1,356085154,12400,0,0
4301,2,357861868,102 Jones Southbound,,1,356085158,12400,0,0
4301,2,357861869,102 Jones Southbound,,1,356085156,12400,0,0
4301,2,357861870,102 Jones Southbound,,1,356085157,12400,0,0
4301,2,357861871,102 Jones Southbound,,1,356085369,12400,0,0
4301,2,357861872,102 Jones Southbound,,1,356085158,12400,0,0
4301,2,357861873,102 Jones Southbound,,1,356085157,12400,0,0
4301,2,357861874,102 Jones Southbound,,1,356085160,12400,0,0
4301,2,357861875,102 Jones Southbound,,1,356085157,12400,0,0
4301,2,357861876,102 Jones Southbound,,1,356085160,12400,0,0
4301,2,357861877,102 Jones Southbound,,1,356085157,12400,0,0
4302,2,357862138,103 Decatur Northbound,,0,356085210,12394,0,0
4302,2,357862139,103 Decatur Northbound,,0,356085211,12394,0,0
4302,2,357862140,103 Decatur Northbound,,0,356085210,12394,0,0
4302,2,357862141,103 Decatur Northbound,,0,356085211,12393,0,0
4302,2,357862142,103 Decatur Northbound,,0,356085210,12393,0,0
4302,2,357862143,103 Decatur Northbound,,0,356085212,12390,0,0
4302,2,357862144,103 Decatur Northbound,,0,356085211,12390,0,0
4302,2,357862145,103 Decatur Northbound,,0,356085213,12391,0,0
4302,2,357862146,103 Decatur Northbound,,0,356085215,12390,0,0
4302,2,357862147,103 Decatur Northbound,,0,356085210,12390,0,0
4302,2,357862148,103 Decatur Northbound,,0,356085217,12390,0,0
4302,2,357862149,103 Decatur Northbound,,0,356085212,12391,0,0
4302,2,357862150,103 Decatur Northbound,,0,356085211,12390,0,0
4302,2,357862151,103 Decatur Northbound,,0,356085403,12390,0,0
4302,2,357862152,103 Decatur Northbound,,0,356085224,12390,0,0
4302,2,357862153,103 Decatur Northbound,,0,356085215,12390,0,0
4302,2,357862154,103 Decatur Northbound,,0,356085232,12393,0,0
4302,2,357862155,103 Decatur Northbound,,0,356085217,12390,0,0
4302,2,357862156,103 Decatur Northbound,,0,356085402,12393,0,0
4302,2,357862157,103 Decatur Northbound,,0,356085227,12390,0,0
4302,2,357862158,103 Decatur Northbound,,0,356085401,12393,0,0
4302,2,357862159,103 Decatur Northbound,,0,356085403,12390,0,0
4302,2,357862160,103 Decatur Northbound,,0,356085224,12390,0,0
4302,2,357862161,103 Decatur Northbound,,0,356085215,12390,0,0
4302,2,357862162,103 Decatur Northbound,,0,356085232,12390,0,0
4302,2,357862163,103 Decatur Northbound,,0,356085217,12390,0,0
4302,2,357862164,103 Decatur Northbound,,0,356085402,12390,0,0
4302,2,357862165,103 Decatur Northbound,,0,356085227,12390,0,0
4302,2,357862166,103 Decatur Northbound,,0,356085401,12390,0,0
4302,2,357862167,103 Decatur Northbound,,0,356085403,12390,0,0
4302,2,357862168,103 Decatur Northbound,,0,356085224,12390,0,0
4302,2,357862169,103 Decatur Northbound,,0,356085215,12390,0,0
4302,2,357862170,103 Decatur Northbound,,0,356085232,12390,0,0
4302,2,357862171,103 Decatur Northbound,,0,356085217,12390,0,0
4302,2,357862172,103 Decatur Northbound,,0,356085402,12390,0,0
4302,2,357862173,103 Decatur Northbound,,0,356085227,12390,0,0
4302,2,357862174,103 Decatur Northbound,,0,356085401,12390,0,0
4302,2,357862175,103 Decatur Northbound,,0,356085403,12391,0,0
4302,2,357862176,103 Decatur Northbound,,0,356085228,12393,0,0
4302,2,357862177,103 Decatur Northbound,,0,356085404,12390,0,0
4302,2,357862178,103 Decatur Northbound,,0,356085229,12393,0,0
4302,2,357862179,103 Decatur Northbound,,0,356085402,12390,0,0
4302,2,357862180,103 Decatur Northbound,,0,356085227,12390,0,0
4302,2,357862181,103 Decatur Northbound,,0,356085403,12391,0,0
4302,2,357862182,103 Decatur Northbound,,0,356085228,12390,0,0
4302,2,357862183,103 Decatur Northbound,,0,356085230,12394,0,0
4302,2,357862184,103 Decatur Northbound,,0,356085229,12391,0,0
4302,2,357862185,103 Decatur Northbound,,0,356085405,12394,0,0
4302,2,357862088,103 Decatur Southbound,,1,356085210,12398,0,0
4302,2,357862089,103 Decatur Southbound,,1,356085211,12398,0,0
4302,2,357862090,103 Decatur Southbound,,1,356085210,12398,0,0
4302,2,357862091,103 Decatur Southbound,,1,356085212,12397,0,0
4302,2,357862092,103 Decatur Southbound,,1,356085211,12397,0,0
4302,2,357862093,103 Decatur Southbound,,1,356085213,12397,0,0
4302,2,357862094,103 Decatur Southbound,,1,356085215,12397,0,0
4302,2,357862095,103 Decatur Southbound,,1,356085210,12397,0,0
4302,2,357862096,103 Decatur Southbound,,1,356085217,12397,0,0
4302,2,357862097,103 Decatur Southbound,,1,356085212,12397,0,0
4302,2,357862098,103 Decatur Southbound,,1,356085211,12397,0,0
4302,2,357862099,103 Decatur Southbound,,1,356085213,12397,0,0
4302,2,357862100,103 Decatur Southbound,,1,356085224,12397,0,0
4302,2,357862101,103 Decatur Southbound,,1,356085215,12397,0,0
4302,2,357862102,103 Decatur Southbound,,1,356085210,12398,0,0
4302,2,357862103,103 Decatur Southbound,,1,356085217,12397,0,0
4302,2,357862104,103 Decatur Southbound,,1,356085212,12398,0,0
4302,2,357862105,103 Decatur Southbound,,1,356085227,12397,0,0
4302,2,357862106,103 Decatur Southbound,,1,356085211,12398,0,0
4302,2,357862107,103 Decatur Southbound,,1,356085403,12397,0,0
4302,2,357862108,103 Decatur Southbound,,1,356085224,12397,0,0
4302,2,357862109,103 Decatur Southbound,,1,356085215,12397,0,0
4302,2,357862110,103 Decatur Southbound,,1,356085232,12397,0,0
4302,2,357862111,103 Decatur Southbound,,1,356085217,12397,0,0
4302,2,357862112,103 Decatur Southbound,,1,356085402,12397,0,0
4302,2,357862113,103 Decatur Southbound,,1,356085227,12397,0,0
4302,2,357862114,103 Decatur Southbound,,1,356085401,12397,0,0
4302,2,357862115,103 Decatur Southbound,,1,356085403,12397,0,0
4302,2,357862116,103 Decatur Southbound,,1,356085224,12397,0,0
4302,2,357862117,103 Decatur Southbound,,1,356085215,12397,0,0
4302,2,357862118,103 Decatur Southbound,,1,356085232,12397,0,0
4302,2,357862119,103 Decatur Southbound,,1,356085217,12397,0,0
4302,2,357862120,103 Decatur Southbound,,1,356085402,12397,0,0
4302,2,357862121,103 Decatur Southbound,,1,356085227,12397,0,0
4302,2,357862122,103 Decatur Southbound,,1,356085401,12397,0,0
4302,2,357862123,103 Decatur Southbound,,1,356085403,12397,0,0
4302,2,357862124,103 Decatur Southbound,,1,356085224,12398,0,0
4302,2,357862125,103 Decatur Southbound,,1,356085215,12397,0,0
4302,2,357862126,103 Decatur Southbound,,1,356085232,12397,0,0
4302,2,357862127,103 Decatur Southbound,,1,356085217,12398,0,0
4302,2,357862128,103 Decatur Southbound,,1,356085402,12397,0,0
4302,2,357862129,103 Decatur Southbound,,1,356085227,12397,0,0
4302,2,357862130,103 Decatur Southbound,,1,356085403,12397,0,0
4302,2,357862131,103 Decatur Southbound,,1,356085228,12397,0,0
4302,2,357862132,103 Decatur Southbound,,1,356085404,12398,0,0
4302,2,357862133,103 Decatur Southbound,,1,356085229,12397,0,0
4302,2,357862134,103 Decatur Southbound,,1,356085402,12397,0,0
4302,2,357862135,103 Decatur Southbound,,1,356085227,12398,0,0
4302,2,357862136,103 Decatur Southbound,,1,356085228,12398,0,0
4302,2,357862137,103 Decatur Southbound,,1,356085229,12398,0,0
4303,2,357848062,104 Valley View Northbound,,0,356084159,12179,0,0
4303,2,357848061,104 Valley View Northbound,,0,356084161,12179,0,0
4303,2,357848060,104 Valley View Northbound,,0,356084160,12179,0,0
4303,2,357848059,104 Valley View Northbound,,0,356084152,12179,0,0
4303,2,357848058,104 Valley View Northbound,,0,356084157,12179,0,0
4303,2,357848057,104 Valley View Northbound,,0,356084154,12179,0,0
4303,2,357848056,104 Valley View Northbound,,0,356084159,12179,0,0
4303,2,357848055,104 Valley View Northbound,,0,356084158,12179,0,0
4303,2,357848054,104 Valley View Northbound,,0,356084155,12179,0,0
4303,2,357848053,104 Valley View Northbound,,0,356084157,12179,0,0
4303,2,357848052,104 Valley View Northbound,,0,356084154,12179,0,0
4303,2,357848051,104 Valley View Northbound,,0,356084152,12179,0,0
4303,2,357848050,104 Valley View Northbound,,0,356084156,12179,0,0
4303,2,357848049,104 Valley View Northbound,,0,356084160,12179,0,0
4303,2,357848048,104 Valley View Northbound,,0,356084159,12179,0,0
4303,2,357848047,104 Valley View Northbound,,0,356084158,12179,0,0
4303,2,357848046,104 Valley View Northbound,,0,356084155,12179,0,0
4303,2,357848045,104 Valley View Northbound,,0,356084157,12179,0,0
4303,2,357848044,104 Valley View Northbound,,0,356084154,12179,0,0
4303,2,357848043,104 Valley View Northbound,,0,356084152,12179,0,0
4303,2,357848042,104 Valley View Northbound,,0,356084156,12179,0,0
4303,2,357848041,104 Valley View Northbound,,0,356084160,12179,0,0
4303,2,357848040,104 Valley View Northbound,,0,356084159,12179,0,0
4303,2,357848039,104 Valley View Northbound,,0,356084158,12179,0,0
4303,2,357848038,104 Valley View Northbound,,0,356084155,12179,0,0
4303,2,357848037,104 Valley View Northbound,,0,356084157,12179,0,0
4303,2,357848036,104 Valley View Northbound,,0,356084154,12179,0,0
4303,2,357848035,104 Valley View Northbound,,0,356084152,12179,0,0
4303,2,357848034,104 Valley View Northbound,,0,356084156,12179,0,0
4303,2,357848033,104 Valley View Northbound,,0,356084155,12179,0,0
4303,2,357848032,104 Valley View Northbound,,0,356084161,12179,0,0
4303,2,357848031,104 Valley View Northbound,,0,356084153,12179,0,0
4303,2,357848030,104 Valley View Northbound,,0,356084152,12179,0,0
4303,2,357848029,104 Valley View Northbound,,0,356084151,12179,0,0
4303,2,357848028,104 Valley View Northbound,,0,356084150,12179,0,0
4303,2,357848097,104 Valley View Southbound,,1,356084152,12180,0,0
4303,2,357848096,104 Valley View Southbound,,1,356084154,12182,0,0
4303,2,357848095,104 Valley View Southbound,,1,356084159,12181,0,0
4303,2,357848094,104 Valley View Southbound,,1,356084158,12182,0,0
4303,2,357848093,104 Valley View Southbound,,1,356084161,12181,0,0
4303,2,357848092,104 Valley View Southbound,,1,356084160,12181,0,0
4303,2,357848091,104 Valley View Southbound,,1,356084152,12181,0,0
4303,2,357848090,104 Valley View Southbound,,1,356084157,12181,0,0
4303,2,357848089,104 Valley View Southbound,,1,356084154,12181,0,0
4303,2,357848088,104 Valley View Southbound,,1,356084159,12181,0,0
4303,2,357848087,104 Valley View Southbound,,1,356084158,12181,0,0
4303,2,357848086,104 Valley View Southbound,,1,356084155,12181,0,0
4303,2,357848085,104 Valley View Southbound,,1,356084157,12181,0,0
4303,2,357848084,104 Valley View Southbound,,1,356084154,12181,0,0
4303,2,357848083,104 Valley View Southbound,,1,356084152,12181,0,0
4303,2,357848082,104 Valley View Southbound,,1,356084156,12181,0,0
4303,2,357848081,104 Valley View Southbound,,1,356084160,12181,0,0
4303,2,357848080,104 Valley View Southbound,,1,356084159,12181,0,0
4303,2,357848079,104 Valley View Southbound,,1,356084158,12181,0,0
4303,2,357848078,104 Valley View Southbound,,1,356084155,12181,0,0
4303,2,357848077,104 Valley View Southbound,,1,356084157,12181,0,0
4303,2,357848076,104 Valley View Southbound,,1,356084154,12181,0,0
4303,2,357848075,104 Valley View Southbound,,1,356084152,12181,0,0
4303,2,357848074,104 Valley View Southbound,,1,356084156,12181,0,0
4303,2,357848073,104 Valley View Southbound,,1,356084160,12181,0,0
4303,2,357848072,104 Valley View Southbound,,1,356084159,12181,0,0
4303,2,357848071,104 Valley View Southbound,,1,356084158,12181,0,0
4303,2,357848070,104 Valley View Southbound,,1,356084155,12181,0,0
4303,2,357848069,104 Valley View Southbound,,1,356084157,12181,0,0
4303,2,357848068,104 Valley View Southbound,,1,356084154,12181,0,0
4303,2,357848067,104 Valley View Southbound,,1,356084152,12181,0,0
4303,2,357848066,104 Valley View Southbound,,1,356084155,12181,0,0
4303,2,357848065,104 Valley View Southbound,,1,356084161,12181,0,0
4303,2,357848064,104 Valley View Southbound,,1,356084153,12181,0,0
4303,2,357848063,104 Valley View Southbound,,1,356084152,12181,0,0
4304,2,357848445,105 Martin L. King Northbound,,0,356084229,12183,0,0
4304,2,357848444,105 Martin L. King Northbound,,0,356084231,12183,0,0
4304,2,357848443,105 Martin L. King Northbound,,0,356084228,12401,0,0
4304,2,357848442,105 Martin L. King Northbound,,0,356084233,12183,0,0
4304,2,357848441,105 Martin L. King Northbound,,0,356084234,12183,0,0
4304,2,357848440,105 Martin L. King Northbound,,0,356084228,12183,0,0
4304,2,357848439,105 Martin L. King Northbound,,0,356084233,12183,0,0
4304,2,357848438,105 Martin L. King Northbound,,0,356084232,12183,0,0
4304,2,357848437,105 Martin L. King Northbound,,0,356084231,12183,0,0
4304,2,357848436,105 Martin L. King Northbound,,0,356084230,12183,0,0
4304,2,357848435,105 Martin L. King Northbound,,0,356084234,12183,0,0
4304,2,357848434,105 Martin L. King Northbound,,0,356084228,12183,0,0
4304,2,357848433,105 Martin L. King Northbound,,0,356084233,12183,0,0
4304,2,357848432,105 Martin L. King Northbound,,0,356084232,12183,0,0
4304,2,357848431,105 Martin L. King Northbound,,0,356084231,12183,0,0
4304,2,357848430,105 Martin L. King Northbound,,0,356084230,12183,0,0
4304,2,357848429,105 Martin L. King Northbound,,0,356084234,12183,0,0
4304,2,357848428,105 Martin L. King Northbound,,0,356084228,12183,0,0
4304,2,357848427,105 Martin L. King Northbound,,0,356084233,12183,0,0
4304,2,357848426,105 Martin L. King Northbound,,0,356084232,12183,0,0
4304,2,357848425,105 Martin L. King Northbound,,0,356084231,12183,0,0
4304,2,357848424,105 Martin L. King Northbound,,0,356084230,12183,0,0
4304,2,357848423,105 Martin L. King Northbound,,0,356084234,12183,0,0
4304,2,357848422,105 Martin L. King Northbound,,0,356084228,12183,0,0
4304,2,357848421,105 Martin L. King Northbound,,0,356084233,12183,0,0
4304,2,357848420,105 Martin L. King Northbound,,0,356084232,12183,0,0
4304,2,357848419,105 Martin L. King Northbound,,0,356084231,12183,0,0
4304,2,357848418,105 Martin L. King Northbound,,0,356084230,12183,0,0
4304,2,357848417,105 Martin L. King Northbound,,0,356084234,12183,0,0
4304,2,357848416,105 Martin L. King Northbound,,0,356084228,12183,0,0
4304,2,357848415,105 Martin L. King Northbound,,0,356084233,12183,0,0
4304,2,357848414,105 Martin L. King Northbound,,0,356084232,12183,0,0
4304,2,357848413,105 Martin L. King Northbound,,0,356084231,12183,0,0
4304,2,357848412,105 Martin L. King Northbound,,0,356084230,12183,0,0
4304,2,357848411,105 Martin L. King Northbound,,0,356084229,12183,0,0
4304,2,357848410,105 Martin L. King Northbound,,0,356084228,12183,0,0
4304,2,357848409,105 Martin L. King Northbound,,0,356084025,12183,0,0
4304,2,357848408,105 Martin L. King Northbound,,0,356084223,12183,0,0
4304,2,357848407,105 Martin L. King Northbound,,0,356084228,12183,0,0
4304,2,357848406,105 Martin L. King Northbound,,0,356085329,12183,0,0
4304,2,357848405,105 Martin L. King Northbound,,0,356084226,12183,0,0
4304,2,357848404,105 Martin L. King Northbound,,0,356084225,12183,0,0
4304,2,357848403,105 Martin L. King Northbound,,0,356084224,12183,0,0
4304,2,357848402,105 Martin L. King Northbound,,0,356084223,12183,0,0
4304,2,357848489,105 Martin L. King Southbound,,1,356084229,12185,0,0
4304,2,357848488,105 Martin L. King Southbound,,1,356084231,12185,0,0
4304,2,357848487,105 Martin L. King Southbound,,1,356084228,12185,0,0
4304,2,357848486,105 Martin L. King Southbound,,1,356084233,12185,0,0
4304,2,357848485,105 Martin L. King Southbound,,1,356084234,12185,0,0
4304,2,357848484,105 Martin L. King Southbound,,1,356084228,12185,0,0
4304,2,357848483,105 Martin L. King Southbound,,1,356084233,12185,0,0
4304,2,357848482,105 Martin L. King Southbound,,1,356084232,12185,0,0
4304,2,357848481,105 Martin L. King Southbound,,1,356084231,12185,0,0
4304,2,357848480,105 Martin L. King Southbound,,1,356084230,12185,0,0
4304,2,357848479,105 Martin L. King Southbound,,1,356084234,12185,0,0
4304,2,357848478,105 Martin L. King Southbound,,1,356084228,12185,0,0
4304,2,357848477,105 Martin L. King Southbound,,1,356084233,12185,0,0
4304,2,357848476,105 Martin L. King Southbound,,1,356084232,12185,0,0
4304,2,357848475,105 Martin L. King Southbound,,1,356084231,12185,0,0
4304,2,357848474,105 Martin L. King Southbound,,1,356084230,12185,0,0
4304,2,357848473,105 Martin L. King Southbound,,1,356084234,12185,0,0
4304,2,357848472,105 Martin L. King Southbound,,1,356084228,12185,0,0
4304,2,357848471,105 Martin L. King Southbound,,1,356084233,12185,0,0
4304,2,357848470,105 Martin L. King Southbound,,1,356084232,12185,0,0
4304,2,357848469,105 Martin L. King Southbound,,1,356084231,12185,0,0
4304,2,357848468,105 Martin L. King Southbound,,1,356084230,12185,0,0
4304,2,357848467,105 Martin L. King Southbound,,1,356084234,12185,0,0
4304,2,357848466,105 Martin L. King Southbound,,1,356084228,12185,0,0
4304,2,357848465,105 Martin L. King Southbound,,1,356084233,12185,0,0
4304,2,357848464,105 Martin L. King Southbound,,1,356084232,12185,0,0
4304,2,357848463,105 Martin L. King Southbound,,1,356084231,12185,0,0
4304,2,357848462,105 Martin L. King Southbound,,1,356084230,12185,0,0
4304,2,357848461,105 Martin L. King Southbound,,1,356084234,12185,0,0
4304,2,357848460,105 Martin L. King Southbound,,1,356084228,12185,0,0
4304,2,357848459,105 Martin L. King Southbound,,1,356084233,12185,0,0
4304,2,357848458,105 Martin L. King Southbound,,1,356084232,12185,0,0
4304,2,357848457,105 Martin L. King Southbound,,1,356084231,12185,0,0
4304,2,357848456,105 Martin L. King Southbound,,1,356084230,12185,0,0
4304,2,357848455,105 Martin L. King Southbound,,1,356084229,12185,0,0
4304,2,357848454,105 Martin L. King Southbound,,1,356084228,12185,0,0
4304,2,357848453,105 Martin L. King Southbound,,1,356084025,12185,0,0
4304,2,357848452,105 Martin L. King Southbound,,1,356084223,12185,0,0
4304,2,357848451,105 Martin L. King Southbound (ends at Ann),,1,356084228,12186,0,0
4304,2,357848450,105 Martin L. King Southbound,,1,356085329,12185,0,0
